2.6997e+01 8 6 22 21 20 14 3 18 9 7 10 13 16 11 27 15 28 1 0 5 24 26 2 23 4 12 25 17 19 29
2.7196e+01 7 4 15 5 2 16 3 19 14 24 12 29 10 9 8 11 0 22 25 20 1 26 23 17 6 21 13 27 28 18
2.8108e+01 7 13 20 1 29 6 9 14 3 26 19 0 17 22 28 10 27 8 21 16 18 11 2 12 4 23 15 5 25 24
3.0175e+01 21 5 27 29 20 0 24 18 13 7 25 1 8 23 10 28 26 3 15 17 11 14 19 16 4 6 9 12 22 2
2.7270e+01 12 13 18 26 29 1 11 7 6 25 21 10 0 14 22 19 9 17 20 16 15 8 3 4 28 24 27 23 5 2
2.9620e+01 6 17 14 22 1 5 13 4 24 27 11 0 20 25 3 8 15 16 18 29 10 19 23 21 2 26 28 12 7 9
2.3076e+01 21 9 17 23 24 20 19 25 8 10 7 26 28 11 14 0 13 22 1 15 16 12 2 27 5 18 4 6 3 29
2.9496e+01 23 3 7 27 24 17 11 22 9 0 20 26 18 1 29 21 19 10 16 5 4 14 13 12 28 25 15 2 6 8
2.2346e+01 2 23 16 27 9 10 13 6 29 22 1 8 7 11 21 19 15 26 28 12 5 4 18 3 0 25 17 14 24 20
2.5431e+01 18 6 19 0 15 17 8 25 13 10 7 12 20 26 4 2 29 3 22 1 16 27 23 21 28 5 24 9 14 11
2.1621e+01 7 25 11 28 6 3 21 16 24 29 22 20 18 26 19 1 5 10 9 23 27 17 0 14 13 15 12 4 2 8
2.2486e+01 21 13 17 3 6 20 1 22 24 16 12 26 5 27 9 7 4 18 28 2 25 15 23 8 0 14 11 19 10 29
1.9713e+01 20 0 10 23 2 21 16 11 15 8 28 26 18 12 4 5 27 24 14 17 7 25 9 13 3 19 6 29 22 1
1.9092e+01 21 3 14 11 6 22 16 29 23 7 10 27 13 5 1 20 18 28 4 24 12 26 15 2 25 9 8 17 0 19
1.5941e+01 9 2 12 5 7 8 23 25 10 27 4 24 26 28 18 15 13 16 29 6 14 0 1 20 3 19 22 21 11 17
1.7517e+01 19 8 10 14 0 17 9 23 27 12 18 16 13 28 26 4 24 2 7 25 11 21 6 29 22 20 1 15 5 3
1.9116e+01 22 3 11 9 27 28 26 18 29 19 21 6 0 14 17 10 12 24 4 5 15 13 16 7 23 25 8 1 20 2
1.5699e+01 19 22 3 11 14 24 18 20 28 26 4 2 16 12 15 13 7 25 8 5 27 23 10 9 0 17 1 21 29 6
1.9382e+01 6 3 16 0 14 7 27 11 25 5 4 1 20 24 26 28 18 10 15 12 2 13 8 23 9 17 21 19 22 29
1.4590e+01 6 3 21 0 25 9 23 8 5 27 4 26 18 28 24 12 2 7 10 13 15 1 20 16 11 17 14 19 29 22
1.4290e+01 3 1 20 15 12 27 5 13 10 7 23 9 25 8 16 2 24 4 28 26 18 6 21 14 17 0 11 19 29 22
1.2004e+01 21 1 20 8 23 10 27 24 28 26 18 4 16 15 2 13 12 5 9 7 25 14 11 0 17 19 3 29 6 22
1.2201e+01 6 29 19 14 11 17 0 27 10 23 9 25 7 2 16 24 4 26 28 18 5 12 8 15 13 20 21 1 3 22
1.3175e+01 6 22 21 20 18 28 26 4 24 12 2 15 7 23 27 13 1 16 5 8 25 9 10 17 14 11 0 19 3 29
1.0876e+01 29 3 22 21 20 1 16 13 8 23 10 27 12 5 24 26 28 18 4 15 2 7 9 25 17 0 11 14 19 6
1.3673e+01 21 3 20 1 13 15 26 28 18 2 8 17 14 11 0 25 10 23 7 9 27 5 24 12 4 16 19 6 29 22
1.1690e+01 1 21 22 6 29 3 19 14 0 17 11 13 8 7 23 10 27 9 25 5 12 4 24 18 28 26 16 2 15 20
9.8305e+00 1 21 22 3 6 29 19 11 0 17 14 9 7 25 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
9.8958e+00 1 3 21 29 6 22 19 11 0 17 14 8 25 9 7 23 10 27 5 12 24 4 26 28 18 16 2 15 13 20
9.5662e+00 13 15 2 16 18 28 26 4 24 12 5 27 10 23 8 7 25 9 17 0 14 11 19 22 3 29 6 21 20 1
9.7980e+00 1 21 22 3 6 29 19 14 11 0 17 25 9 23 27 10 7 8 5 12 24 4 26 28 18 16 13 15 2 20
9.2388e+00 1 21 6 29 3 22 19 14 11 0 17 25 9 10 23 7 8 27 5 12 24 4 26 28 18 16 15 2 13 20
9.1104e+00 1 21 22 3 29 6 19 11 14 0 17 25 9 8 7 23 10 27 5 12 24 4 26 28 18 16 2 15 13 20
9.1151e+00 13 15 2 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 0 17 11 14 19 22 3 6 29 21 1 20
9.0726e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 7 8 9 25 17 0 11 14 19 22 3 6 29 21 1 20
9.1120e+00 13 15 2 16 18 28 26 4 24 12 5 27 10 23 7 8 9 25 17 0 11 14 19 22 6 29 3 21 1 20
9.0850e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 9 7 8 25 17 0 11 14 19 29 6 3 22 21 1 20
9.0850e+00 1 21 22 3 6 29 19 14 11 0 17 25 8 7 9 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
9.1907e+00 13 15 2 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 0 17 14 11 19 22 3 29 6 21 1 20
9.0013e+00 13 15 2 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
9.0685e+00 1 21 22 3 6 29 19 14 11 17 0 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9960e+00 1 21 22 3 6 29 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9960e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 29 6 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
9.0125e+00 13 15 2 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 29 6 3 22 21 1 20
8.9960e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 29 6 3 22 21 1 20
9.0013e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 2 15 13 20
8.9960e+00 1 21 22 3 6 29 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9960e+00 1 21 22 3 6 29 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9960e+00 1 21 22 3 6 29 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 13 2 15 16 18 28 26 4 24 12 5 27 10 23 8 7 9 25 17 0 11 14 19 6 29 3 22 21 1 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
8.9848e+00 1 21 22 3 29 6 19 14 11 0 17 25 9 7 8 23 10 27 5 12 24 4 26 28 18 16 15 2 13 20
